timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1723892733561,173,Get Single User-1,200,OK,Load Configuration 1-51,text,true,,1190,122,6,6,https://reqres.in/api/users/2,173,0,125
1723892733581,290,Get Single User,200,OK,Load Configuration 1-52,text,true,,1975,244,7,7,https://reqres.in/api/users/2,96,0,26
1723892733581,96,Get Single User-0,301,Moved Permanently,Load Configuration 1-52,text,true,,785,122,7,7,http://reqres.in/api/users/2,96,0,26
1723892733678,193,Get Single User-1,200,OK,Load Configuration 1-52,text,true,,1190,122,7,7,https://reqres.in/api/users/2,193,0,82
1723892733376,495,POST method Create User,200,OK,Load Configuration 1-48,text,true,,874,243,7,7,https://reqres.in/api/login,495,0,0
1723892733477,454,POST method Create User,200,OK,Load Configuration 1-49,text,true,,874,243,7,7,https://reqres.in/api/login,454,0,0
1723892733681,270,Get Single User,200,OK,Load Configuration 1-53,text,true,,1973,244,6,6,https://reqres.in/api/users/2,64,0,26
1723892733681,64,Get Single User-0,301,Moved Permanently,Load Configuration 1-53,text,true,,783,122,6,6,http://reqres.in/api/users/2,64,0,26
1723892733746,205,Get Single User-1,200,OK,Load Configuration 1-53,text,true,,1190,122,6,6,https://reqres.in/api/users/2,205,0,134
1723892733781,281,Get Single User,200,OK,Load Configuration 1-54,text,true,,1981,244,7,7,https://reqres.in/api/users/2,132,0,18
1723892733781,132,Get Single User-0,301,Moved Permanently,Load Configuration 1-54,text,true,,791,122,7,7,http://reqres.in/api/users/2,132,0,18
1723892733914,148,Get Single User-1,200,OK,Load Configuration 1-54,text,true,,1190,122,7,7,https://reqres.in/api/users/2,148,0,102
1723892733609,495,POST method Create User,200,OK,Load Configuration 1-50,text,true,,874,243,8,8,https://reqres.in/api/login,495,0,0
1723892733881,226,Get Single User,200,OK,Load Configuration 1-55,text,true,,1973,244,7,7,https://reqres.in/api/users/2,107,0,40
1723892733881,107,Get Single User-0,301,Moved Permanently,Load Configuration 1-55,text,true,,783,122,7,7,http://reqres.in/api/users/2,107,0,40
1723892733989,118,Get Single User-1,200,OK,Load Configuration 1-55,text,true,,1190,122,7,7,https://reqres.in/api/users/2,118,0,76
1723892733735,423,POST method Create User,200,OK,Load Configuration 1-51,text,true,,874,243,7,7,https://reqres.in/api/login,423,0,0
1723892733876,435,POST method Create User,200,OK,Load Configuration 1-52,text,true,,874,243,8,8,https://reqres.in/api/login,435,0,0
1723892733981,331,Get Single User,200,OK,Load Configuration 1-56,text,true,,1975,244,8,8,https://reqres.in/api/users/2,77,0,27
1723892733981,77,Get Single User-0,301,Moved Permanently,Load Configuration 1-56,text,true,,785,122,8,8,http://reqres.in/api/users/2,77,0,27
1723892734059,253,Get Single User-1,200,OK,Load Configuration 1-56,text,true,,1190,122,8,8,https://reqres.in/api/users/2,253,0,66
1723892733951,412,POST method Create User,200,OK,Load Configuration 1-53,text,true,,874,243,7,7,https://reqres.in/api/login,412,0,0
1723892734080,327,Get Single User,200,OK,Load Configuration 1-57,text,true,,1979,244,7,7,https://reqres.in/api/users/2,78,0,24
1723892734080,78,Get Single User-0,301,Moved Permanently,Load Configuration 1-57,text,true,,789,122,7,7,http://reqres.in/api/users/2,78,0,24
1723892734158,249,Get Single User-1,200,OK,Load Configuration 1-57,text,true,,1190,122,7,7,https://reqres.in/api/users/2,249,0,212
1723892734281,222,Get Single User,200,OK,Load Configuration 1-59,text,true,,1989,244,8,8,https://reqres.in/api/users/2,86,0,30
1723892734281,86,Get Single User-0,301,Moved Permanently,Load Configuration 1-59,text,true,,799,122,8,8,http://reqres.in/api/users/2,86,0,30
1723892734368,135,Get Single User-1,200,OK,Load Configuration 1-59,text,true,,1190,122,8,8,https://reqres.in/api/users/2,135,0,84
1723892734063,450,POST method Create User,200,OK,Load Configuration 1-54,text,true,,878,243,8,8,https://reqres.in/api/login,450,0,0
1723892734180,335,Get Single User,200,OK,Load Configuration 1-58,text,true,,1981,244,7,7,https://reqres.in/api/users/2,179,0,131
1723892734180,179,Get Single User-0,301,Moved Permanently,Load Configuration 1-58,text,true,,791,122,7,7,http://reqres.in/api/users/2,179,0,131
1723892734359,156,Get Single User-1,200,OK,Load Configuration 1-58,text,true,,1190,122,7,7,https://reqres.in/api/users/2,156,0,103
1723892734107,444,POST method Create User,200,OK,Load Configuration 1-55,text,true,,878,243,7,7,https://reqres.in/api/login,444,0,0
1723892734380,275,Get Single User,200,OK,Load Configuration 1-60,text,true,,1977,244,7,7,https://reqres.in/api/users/2,115,0,26
1723892734380,115,Get Single User-0,301,Moved Permanently,Load Configuration 1-60,text,true,,787,122,7,7,http://reqres.in/api/users/2,115,0,26
1723892734496,159,Get Single User-1,200,OK,Load Configuration 1-60,text,true,,1190,122,7,7,https://reqres.in/api/users/2,159,0,85
1723892734481,200,Get Single User,200,OK,Load Configuration 1-61,text,true,,1977,244,8,8,https://reqres.in/api/users/2,70,0,22
1723892734481,70,Get Single User-0,301,Moved Permanently,Load Configuration 1-61,text,true,,787,122,8,8,http://reqres.in/api/users/2,70,0,22
1723892734552,129,Get Single User-1,200,OK,Load Configuration 1-61,text,true,,1190,122,8,8,https://reqres.in/api/users/2,129,0,87
1723892734313,483,POST method Create User,200,OK,Load Configuration 1-56,text,true,,878,243,9,9,https://reqres.in/api/login,483,0,0
1723892734407,460,POST method Create User,200,OK,Load Configuration 1-57,text,true,,878,243,8,8,https://reqres.in/api/login,460,0,0
1723892734579,331,Get Single User,200,OK,Load Configuration 1-62,text,true,,1983,244,8,8,https://reqres.in/api/users/2,110,0,53
1723892734579,110,Get Single User-0,301,Moved Permanently,Load Configuration 1-62,text,true,,793,122,8,8,http://reqres.in/api/users/2,110,0,53
1723892734690,220,Get Single User-1,200,OK,Load Configuration 1-62,text,true,,1190,122,8,8,https://reqres.in/api/users/2,220,0,151
1723892734516,423,POST method Create User,200,OK,Load Configuration 1-58,text,true,,878,243,8,8,https://reqres.in/api/login,423,0,0
1723892734681,258,Get Single User,200,OK,Load Configuration 1-63,text,true,,1973,244,8,8,https://reqres.in/api/users/2,87,0,27
1723892734681,87,Get Single User-0,301,Moved Permanently,Load Configuration 1-63,text,true,,783,122,8,8,http://reqres.in/api/users/2,87,0,27
1723892734769,170,Get Single User-1,200,OK,Load Configuration 1-63,text,true,,1190,122,8,8,https://reqres.in/api/users/2,170,0,104
1723892734504,453,POST method Create User,200,OK,Load Configuration 1-59,text,true,,878,243,7,7,https://reqres.in/api/login,453,0,0
1723892734781,245,Get Single User,200,OK,Load Configuration 1-64,text,true,,1985,244,7,7,https://reqres.in/api/users/2,98,0,53
1723892734781,98,Get Single User-0,301,Moved Permanently,Load Configuration 1-64,text,true,,795,122,7,7,http://reqres.in/api/users/2,98,0,53
1723892734880,146,Get Single User-1,200,OK,Load Configuration 1-64,text,true,,1190,122,7,7,https://reqres.in/api/users/2,146,0,84
1723892734655,408,POST method Create User,200,OK,Load Configuration 1-60,text,true,,878,243,7,7,https://reqres.in/api/login,408,0,0
1723892734881,203,Get Single User,200,OK,Load Configuration 1-65,text,true,,1975,244,7,7,https://reqres.in/api/users/2,77,0,29
1723892734881,77,Get Single User-0,301,Moved Permanently,Load Configuration 1-65,text,true,,785,122,7,7,http://reqres.in/api/users/2,77,0,29
1723892734958,126,Get Single User-1,200,OK,Load Configuration 1-65,text,true,,1190,122,7,7,https://reqres.in/api/users/2,126,0,75
1723892734682,431,POST method Create User,200,OK,Load Configuration 1-61,text,true,,878,243,7,7,https://reqres.in/api/login,431,0,0
1723892734981,225,Get Single User,200,OK,Load Configuration 1-66,text,true,,1977,244,7,7,https://reqres.in/api/users/2,89,0,44
1723892734981,89,Get Single User-0,301,Moved Permanently,Load Configuration 1-66,text,true,,787,122,7,7,http://reqres.in/api/users/2,89,0,44
1723892735071,135,Get Single User-1,200,OK,Load Configuration 1-66,text,true,,1190,122,7,7,https://reqres.in/api/users/2,135,0,99
1723892735080,233,Get Single User,200,OK,Load Configuration 1-67,text,true,,1983,244,8,8,https://reqres.in/api/users/2,95,0,45
1723892735080,95,Get Single User-0,301,Moved Permanently,Load Configuration 1-67,text,true,,793,122,8,8,http://reqres.in/api/users/2,95,0,45
1723892735175,138,Get Single User-1,200,OK,Load Configuration 1-67,text,true,,1190,122,8,8,https://reqres.in/api/users/2,138,0,89
1723892734911,416,POST method Create User,200,OK,Load Configuration 1-62,text,true,,878,243,8,8,https://reqres.in/api/login,416,0,0
1723892734940,404,POST method Create User,200,OK,Load Configuration 1-63,text,true,,878,243,7,7,https://reqres.in/api/login,404,0,0
1723892735179,182,Get Single User,200,OK,Load Configuration 1-68,text,true,,1975,244,6,6,https://reqres.in/api/users/2,69,0,27
1723892735179,69,Get Single User-0,301,Moved Permanently,Load Configuration 1-68,text,true,,785,122,6,6,http://reqres.in/api/users/2,69,0,27
1723892735248,113,Get Single User-1,200,OK,Load Configuration 1-68,text,true,,1190,122,6,6,https://reqres.in/api/users/2,113,0,70
1723892735084,453,POST method Create User,200,OK,Load Configuration 1-65,text,true,,870,243,8,8,https://reqres.in/api/login,452,0,0
1723892735026,510,POST method Create User,200,OK,Load Configuration 1-64,text,true,,870,243,8,8,https://reqres.in/api/login,510,0,0
1723892735280,285,Get Single User,200,OK,Load Configuration 1-69,text,true,,1979,244,6,6,https://reqres.in/api/users/2,64,0,26
1723892735280,64,Get Single User-0,301,Moved Permanently,Load Configuration 1-69,text,true,,789,122,6,6,http://reqres.in/api/users/2,64,0,26
1723892735345,220,Get Single User-1,200,OK,Load Configuration 1-69,text,true,,1190,122,6,6,https://reqres.in/api/users/2,220,0,87
1723892735207,459,POST method Create User,200,OK,Load Configuration 1-66,text,true,,870,243,7,7,https://reqres.in/api/login,459,0,0
1723892735382,309,Get Single User,200,OK,Load Configuration 1-70,text,true,,1981,244,7,7,https://reqres.in/api/users/2,171,0,25
1723892735382,171,Get Single User-0,301,Moved Permanently,Load Configuration 1-70,text,true,,791,122,7,7,http://reqres.in/api/users/2,171,0,25
1723892735553,138,Get Single User-1,200,OK,Load Configuration 1-70,text,true,,1190,122,7,7,https://reqres.in/api/users/2,138,0,88
1723892735481,236,Get Single User,200,OK,Load Configuration 1-71,text,true,,1975,244,7,7,https://reqres.in/api/users/2,107,0,56
1723892735481,107,Get Single User-0,301,Moved Permanently,Load Configuration 1-71,text,true,,785,122,7,7,http://reqres.in/api/users/2,107,0,56
1723892735589,128,Get Single User-1,200,OK,Load Configuration 1-71,text,true,,1190,122,7,7,https://reqres.in/api/users/2,128,0,80
1723892735314,465,POST method Create User,200,OK,Load Configuration 1-67,text,true,,870,243,7,7,https://reqres.in/api/login,465,0,0
1723892735580,199,Get Single User,200,OK,Load Configuration 1-72,text,true,,1979,244,7,7,https://reqres.in/api/users/2,57,0,29
1723892735580,57,Get Single User-0,301,Moved Permanently,Load Configuration 1-72,text,true,,789,122,7,7,http://reqres.in/api/users/2,57,0,29
1723892735638,141,Get Single User-1,200,OK,Load Configuration 1-72,text,true,,1190,122,7,7,https://reqres.in/api/users/2,141,0,73
1723892735381,439,POST method Create User,200,OK,Load Configuration 1-68,text,true,,870,243,7,7,https://reqres.in/api/login,439,0,0
1723892735683,211,Get Single User,200,OK,Load Configuration 1-73,text,true,,1983,244,7,7,https://reqres.in/api/users/2,85,0,23
1723892735683,85,Get Single User-0,301,Moved Permanently,Load Configuration 1-73,text,true,,793,122,7,7,http://reqres.in/api/users/2,85,0,23
1723892735768,126,Get Single User-1,200,OK,Load Configuration 1-73,text,true,,1190,122,7,7,https://reqres.in/api/users/2,126,0,82
1723892735781,197,Get Single User,200,OK,Load Configuration 1-74,text,true,,1977,244,7,7,https://reqres.in/api/users/2,73,0,25
1723892735781,73,Get Single User-0,301,Moved Permanently,Load Configuration 1-74,text,true,,787,122,7,7,http://reqres.in/api/users/2,73,0,25
1723892735854,124,Get Single User-1,200,OK,Load Configuration 1-74,text,true,,1190,122,7,7,https://reqres.in/api/users/2,124,0,70
1723892735566,438,POST method Create User,200,OK,Load Configuration 1-69,text,true,,870,243,8,8,https://reqres.in/api/login,438,0,0
1723892735691,418,POST method Create User,200,OK,Load Configuration 1-70,text,true,,870,243,8,8,https://reqres.in/api/login,418,0,0
1723892735881,229,Get Single User,200,OK,Load Configuration 1-75,text,true,,1983,244,8,8,https://reqres.in/api/users/2,71,0,21
1723892735881,71,Get Single User-0,301,Moved Permanently,Load Configuration 1-75,text,true,,793,122,8,8,http://reqres.in/api/users/2,71,0,21
1723892735953,157,Get Single User-1,200,OK,Load Configuration 1-75,text,true,,1190,122,8,8,https://reqres.in/api/users/2,157,0,72
1723892735717,438,POST method Create User,200,OK,Load Configuration 1-71,text,true,,870,243,7,7,https://reqres.in/api/login,438,0,0
1723892735779,407,POST method Create User,200,OK,Load Configuration 1-72,text,true,,870,243,7,7,https://reqres.in/api/login,407,0,0
1723892735982,227,Get Single User,200,OK,Load Configuration 1-76,text,true,,1983,244,6,6,https://reqres.in/api/users/2,60,0,23
1723892735982,60,Get Single User-0,301,Moved Permanently,Load Configuration 1-76,text,true,,793,122,6,6,http://reqres.in/api/users/2,60,0,23
1723892736043,166,Get Single User-1,200,OK,Load Configuration 1-76,text,true,,1190,122,6,6,https://reqres.in/api/users/2,166,0,112
1723892736080,223,Get Single User,200,OK,Load Configuration 1-77,text,true,,1979,244,7,7,https://reqres.in/api/users/2,75,0,29
1723892736080,75,Get Single User-0,301,Moved Permanently,Load Configuration 1-77,text,true,,789,122,7,7,http://reqres.in/api/users/2,75,0,29
1723892736156,147,Get Single User-1,200,OK,Load Configuration 1-77,text,true,,1190,122,7,7,https://reqres.in/api/users/2,147,0,78
1723892735894,431,POST method Create User,200,OK,Load Configuration 1-73,text,true,,870,243,7,7,https://reqres.in/api/login,431,0,0
1723892735978,609,POST method Create User,200,OK,Load Configuration 1-74,text,true,,874,243,9,9,https://reqres.in/api/login,609,0,0
1723892736110,477,POST method Create User,200,OK,Load Configuration 1-75,text,true,,874,243,9,9,https://reqres.in/api/login,477,0,0
1723892736180,407,Get Single User,200,OK,Load Configuration 1-78,text,true,,1981,244,9,9,https://reqres.in/api/users/2,90,0,25
1723892736180,90,Get Single User-0,301,Moved Permanently,Load Configuration 1-78,text,true,,791,122,9,9,http://reqres.in/api/users/2,90,0,25
1723892736270,317,Get Single User-1,200,OK,Load Configuration 1-78,text,true,,1190,122,9,9,https://reqres.in/api/users/2,317,0,81
1723892736209,416,POST method Create User,200,OK,Load Configuration 1-76,text,true,,874,243,7,7,https://reqres.in/api/login,416,0,0
1723892736304,527,POST method Create User,200,OK,Load Configuration 1-77,text,true,,874,243,8,8,https://reqres.in/api/login,527,0,0
1723892736280,584,Get Single User,200,OK,Load Configuration 1-79,text,true,,1979,244,7,7,https://reqres.in/api/users/2,90,0,26
1723892736280,90,Get Single User-0,301,Moved Permanently,Load Configuration 1-79,text,true,,789,122,7,7,http://reqres.in/api/users/2,90,0,26
1723892736371,493,Get Single User-1,200,OK,Load Configuration 1-79,text,true,,1190,122,7,7,https://reqres.in/api/users/2,493,0,316
1723892736382,582,Get Single User,200,OK,Load Configuration 1-80,text,true,,1981,244,8,8,https://reqres.in/api/users/2,297,0,204
1723892736382,297,Get Single User-0,301,Moved Permanently,Load Configuration 1-80,text,true,,791,122,8,8,http://reqres.in/api/users/2,297,0,204
1723892736680,284,Get Single User-1,200,OK,Load Configuration 1-80,text,true,,1190,122,8,8,https://reqres.in/api/users/2,284,0,239
1723892736483,483,Get Single User,200,OK,Load Configuration 1-81,text,true,,1975,244,8,8,https://reqres.in/api/users/2,348,0,110
1723892736483,348,Get Single User-0,301,Moved Permanently,Load Configuration 1-81,text,true,,785,122,8,8,http://reqres.in/api/users/2,348,0,110
1723892736832,134,Get Single User-1,200,OK,Load Configuration 1-81,text,true,,1190,122,8,8,https://reqres.in/api/users/2,134,0,88
1723892736581,410,Get Single User,200,OK,Load Configuration 1-82,text,true,,1973,244,9,9,https://reqres.in/api/users/2,282,0,93
1723892736681,310,Get Single User,200,OK,Load Configuration 1-83,text,true,,1973,244,9,9,https://reqres.in/api/users/2,190,0,150
1723892736581,282,Get Single User-0,301,Moved Permanently,Load Configuration 1-82,text,true,,783,122,9,9,http://reqres.in/api/users/2,282,0,93
1723892736681,190,Get Single User-0,301,Moved Permanently,Load Configuration 1-83,text,true,,783,122,9,9,http://reqres.in/api/users/2,190,0,150
1723892736863,128,Get Single User-1,200,OK,Load Configuration 1-82,text,true,,1190,122,9,9,https://reqres.in/api/users/2,128,0,84
1723892736872,119,Get Single User-1,200,OK,Load Configuration 1-83,text,true,,1190,122,9,9,https://reqres.in/api/users/2,119,0,74
1723892736588,553,POST method Create User,200,OK,Load Configuration 1-78,text,true,,874,243,10,10,https://reqres.in/api/login,553,0,0
1723892736782,385,Get Single User,200,OK,Load Configuration 1-84,text,true,,1983,244,9,9,https://reqres.in/api/users/2,131,0,81
1723892736782,131,Get Single User-0,301,Moved Permanently,Load Configuration 1-84,text,true,,793,122,9,9,http://reqres.in/api/users/2,131,0,81
1723892736913,254,Get Single User-1,200,OK,Load Configuration 1-84,text,true,,1190,122,9,9,https://reqres.in/api/users/2,254,0,89
1723892736881,315,Get Single User,200,OK,Load Configuration 1-85,text,true,,1979,244,10,10,https://reqres.in/api/users/2,82,0,31
1723892736881,82,Get Single User-0,301,Moved Permanently,Load Configuration 1-85,text,true,,789,122,10,10,http://reqres.in/api/users/2,82,0,31
1723892736964,232,Get Single User-1,200,OK,Load Configuration 1-85,text,true,,1190,122,10,10,https://reqres.in/api/users/2,232,0,194
1723892736982,315,Get Single User,200,OK,Load Configuration 1-86,text,true,,1971,244,11,11,https://reqres.in/api/users/2,180,0,25
1723892736982,180,Get Single User-0,301,Moved Permanently,Load Configuration 1-86,text,true,,781,122,11,11,http://reqres.in/api/users/2,180,0,25
1723892737162,135,Get Single User-1,200,OK,Load Configuration 1-86,text,true,,1190,122,11,11,https://reqres.in/api/users/2,135,0,78
1723892736896,407,POST method Create User,200,OK,Load Configuration 1-79,text,true,,874,243,11,11,https://reqres.in/api/login,407,0,0
1723892737081,247,Get Single User,200,OK,Load Configuration 1-87,text,true,,1979,244,10,10,https://reqres.in/api/users/2,106,0,65
1723892737081,106,Get Single User-0,301,Moved Permanently,Load Configuration 1-87,text,true,,789,122,10,10,http://reqres.in/api/users/2,106,0,65
1723892737187,141,Get Single User-1,200,OK,Load Configuration 1-87,text,true,,1190,122,10,10,https://reqres.in/api/users/2,141,0,93
1723892736964,449,POST method Create User,200,OK,Load Configuration 1-80,text,true,,874,243,11,11,https://reqres.in/api/login,449,0,0
1723892736966,447,POST method Create User,200,OK,Load Configuration 1-81,text,true,,866,243,11,11,https://reqres.in/api/login,447,0,0
1723892737180,237,Get Single User,200,OK,Load Configuration 1-88,text,true,,1975,244,9,9,https://reqres.in/api/users/2,115,0,29
1723892737180,115,Get Single User-0,301,Moved Permanently,Load Configuration 1-88,text,true,,785,122,9,9,http://reqres.in/api/users/2,115,0,29
1723892737296,121,Get Single User-1,200,OK,Load Configuration 1-88,text,true,,1190,122,9,9,https://reqres.in/api/users/2,121,0,82
1723892737281,219,Get Single User,200,OK,Load Configuration 1-89,text,true,,1977,244,10,10,https://reqres.in/api/users/2,90,0,22
1723892737281,90,Get Single User-0,301,Moved Permanently,Load Configuration 1-89,text,true,,787,122,10,10,http://reqres.in/api/users/2,90,0,22
1723892737372,128,Get Single User-1,200,OK,Load Configuration 1-89,text,true,,1190,122,10,10,https://reqres.in/api/users/2,128,0,75
1723892736992,536,POST method Create User,200,OK,Load Configuration 1-83,text,true,,866,243,10,10,https://reqres.in/api/login,536,0,0
1723892736992,562,POST method Create User,200,OK,Load Configuration 1-82,text,true,,866,243,9,9,https://reqres.in/api/login,562,0,0
1723892737382,210,Get Single User,200,OK,Load Configuration 1-90,text,true,,1983,244,9,9,https://reqres.in/api/users/2,77,0,24
1723892737382,77,Get Single User-0,301,Moved Permanently,Load Configuration 1-90,text,true,,793,122,9,9,http://reqres.in/api/users/2,77,0,24
1723892737458,134,Get Single User-1,200,OK,Load Configuration 1-90,text,true,,1190,122,9,9,https://reqres.in/api/users/2,134,0,77
1723892737168,437,POST method Create User,200,OK,Load Configuration 1-84,text,true,,866,243,9,9,https://reqres.in/api/login,437,0,0
1723892737197,427,POST method Create User,200,OK,Load Configuration 1-85,text,true,,866,243,8,8,https://reqres.in/api/login,427,0,0
1723892737480,219,Get Single User,200,OK,Load Configuration 1-91,text,true,,1977,244,8,8,https://reqres.in/api/users/2,73,0,32
1723892737480,73,Get Single User-0,301,Moved Permanently,Load Configuration 1-91,text,true,,787,122,8,8,http://reqres.in/api/users/2,73,0,32
1723892737554,145,Get Single User-1,200,OK,Load Configuration 1-91,text,true,,1190,122,8,8,https://reqres.in/api/users/2,145,0,88
1723892737580,314,Get Single User,200,OK,Load Configuration 1-92,text,true,,1977,244,10,10,https://reqres.in/api/users/2,72,0,31
1723892737580,72,Get Single User-0,301,Moved Permanently,Load Configuration 1-92,text,true,,787,122,10,10,http://reqres.in/api/users/2,72,0,31
1723892737653,241,Get Single User-1,200,OK,Load Configuration 1-92,text,true,,1190,122,10,10,https://reqres.in/api/users/2,241,0,77
1723892737329,565,POST method Create User,200,OK,Load Configuration 1-87,text,true,,866,243,10,10,https://reqres.in/api/login,565,0,0
1723892737297,597,POST method Create User,200,OK,Load Configuration 1-86,text,true,,866,243,10,10,https://reqres.in/api/login,597,0,0
1723892737418,476,POST method Create User,200,OK,Load Configuration 1-88,text,true,,866,243,10,10,https://reqres.in/api/login,476,0,0
1723892737500,407,POST method Create User,200,OK,Load Configuration 1-89,text,true,,866,243,7,7,https://reqres.in/api/login,407,0,0
1723892737593,447,POST method Create User,200,OK,Load Configuration 1-90,text,true,,866,243,7,7,https://reqres.in/api/login,447,0,0
1723892737681,393,Get Single User,200,OK,Load Configuration 1-93,text,true,,1975,244,6,6,https://reqres.in/api/users/2,212,0,24
1723892737681,212,Get Single User-0,301,Moved Permanently,Load Configuration 1-93,text,true,,785,122,6,6,http://reqres.in/api/users/2,212,0,24
1723892737894,180,Get Single User-1,200,OK,Load Configuration 1-93,text,true,,1190,122,6,6,https://reqres.in/api/users/2,180,0,75
1723892737779,345,Get Single User,200,OK,Load Configuration 1-94,text,true,,1977,244,7,7,https://reqres.in/api/users/2,167,0,114
1723892737779,167,Get Single User-0,301,Moved Permanently,Load Configuration 1-94,text,true,,787,122,7,7,http://reqres.in/api/users/2,167,0,114
1723892737946,178,Get Single User-1,200,OK,Load Configuration 1-94,text,true,,1190,122,7,7,https://reqres.in/api/users/2,178,0,129
1723892737881,250,Get Single User,200,OK,Load Configuration 1-95,text,true,,1977,244,7,7,https://reqres.in/api/users/2,65,0,26
1723892737881,65,Get Single User-0,301,Moved Permanently,Load Configuration 1-95,text,true,,787,122,7,7,http://reqres.in/api/users/2,65,0,26
1723892737947,184,Get Single User-1,200,OK,Load Configuration 1-95,text,true,,1190,122,7,7,https://reqres.in/api/users/2,183,0,130
1723892737981,263,Get Single User,200,OK,Load Configuration 1-96,text,true,,1977,244,8,8,https://reqres.in/api/users/2,130,0,68
1723892737981,130,Get Single User-0,301,Moved Permanently,Load Configuration 1-96,text,true,,787,122,8,8,http://reqres.in/api/users/2,130,0,68
1723892738112,132,Get Single User-1,200,OK,Load Configuration 1-96,text,true,,1190,122,8,8,https://reqres.in/api/users/2,132,0,72
1723892737700,575,POST method Create User,200,OK,Load Configuration 1-91,text,true,,866,243,8,8,https://reqres.in/api/login,575,0,0
1723892738080,195,Get Single User,200,OK,Load Configuration 1-97,text,true,,1975,244,8,8,https://reqres.in/api/users/2,61,0,21
1723892738080,61,Get Single User-0,301,Moved Permanently,Load Configuration 1-97,text,true,,785,122,8,8,http://reqres.in/api/users/2,61,0,21
1723892738141,134,Get Single User-1,200,OK,Load Configuration 1-97,text,true,,1190,122,8,8,https://reqres.in/api/users/2,134,0,92
1723892737896,513,POST method Create User,200,OK,Load Configuration 1-92,text,true,,866,243,9,9,https://reqres.in/api/login,513,0,0
1723892738075,458,POST method Create User,200,OK,Load Configuration 1-93,text,true,,878,243,8,8,https://reqres.in/api/login,458,0,0
1723892738180,367,Get Single User,200,OK,Load Configuration 1-98,text,true,,1975,244,7,7,https://reqres.in/api/users/2,92,0,37
1723892738180,92,Get Single User-0,301,Moved Permanently,Load Configuration 1-98,text,true,,785,122,7,7,http://reqres.in/api/users/2,92,0,37
1723892738273,274,Get Single User-1,200,OK,Load Configuration 1-98,text,true,,1190,122,7,7,https://reqres.in/api/users/2,274,0,218
1723892738131,446,POST method Create User,200,OK,Load Configuration 1-95,text,true,,878,243,7,7,https://reqres.in/api/login,446,0,0
1723892738125,500,POST method Create User,200,OK,Load Configuration 1-94,text,true,,878,243,6,6,https://reqres.in/api/login,500,0,0
1723892738280,346,Get Single User,200,OK,Load Configuration 1-99,text,true,,1987,244,6,6,https://reqres.in/api/users/2,211,0,132
1723892738280,211,Get Single User-0,301,Moved Permanently,Load Configuration 1-99,text,true,,797,122,6,6,http://reqres.in/api/users/2,211,0,132
1723892738491,135,Get Single User-1,200,OK,Load Configuration 1-99,text,true,,1190,122,6,6,https://reqres.in/api/users/2,135,0,81
1723892738379,247,Get Single User,200,OK,Load Configuration 1-100,text,true,,1985,244,6,6,https://reqres.in/api/users/2,109,0,32
1723892738379,109,Get Single User-0,301,Moved Permanently,Load Configuration 1-100,text,true,,795,122,6,6,http://reqres.in/api/users/2,109,0,32
1723892738489,137,Get Single User-1,200,OK,Load Configuration 1-100,text,true,,1190,122,6,6,https://reqres.in/api/users/2,137,0,82
1723892738245,490,POST method Create User,200,OK,Load Configuration 1-96,text,true,,878,243,5,5,https://reqres.in/api/login,490,0,0
1723892738275,557,POST method Create User,200,OK,Load Configuration 1-97,text,true,,878,243,4,4,https://reqres.in/api/login,557,0,0
1723892738547,462,POST method Create User,200,OK,Load Configuration 1-98,text,true,,878,243,3,3,https://reqres.in/api/login,462,0,0
1723892738627,434,POST method Create User,200,OK,Load Configuration 1-100,text,true,,878,243,2,2,https://reqres.in/api/login,434,0,0
1723892738626,439,POST method Create User,200,OK,Load Configuration 1-99,text,true,,878,243,1,1,https://reqres.in/api/login,439,0,0
